1.004715643091539,-0.9791033574621776,1
1.014319803054213,1.011240361098242,-1
-0.9896360508317873,-1.011121213263559,-1
-1.011047514895885,-0.9976238032372688,-1
0.9783777217633691,-0.9845433382266163,1
1.013481286223483,0.9970658171394156,-1
-1.022946702171215,1.008096420611473,1
-0.9946398533840598,-0.9851224004058146,-1
-1.004415499748842,0.979745608897664,1
-0.99939241416427,1.002240269240231,1
1.021261171909047,0.9974808652960041,-1
0.9793756300089482,-0.9997640546162155,1
-0.9943780622346463,1.020711117917577,1
-1.023053277510301,-1.015739839293112,-1
1.009668691380348,1.009854339705472,-1
-1.004063970150187,-0.9852408790362297,-1
0.9862754078658666,1.005687868312282,-1
1.016511012594003,-0.9755162226941285,1
-0.9802099446818165,1.002581559453498,1
-1.024791050524114,0.9816945569446437,1
1.012331995034518,1.002459423259136,-1
-1.019212669211081,-1.003189220352197,-1
-0.9941809127491248,1.004849289903399,1
1.003030831401414,-0.9795536196218274,1
1.01950199619982,-0.9914588718460343,1
-1.001485062968585,-1.013603458415687,-1
-0.9942387082085938,1.020597772599778,1
-1.013722773303262,0.9998767409058674,1
-0.9755226961327889,-1.005677938287739,-1
1.007500594085664,-0.9752394594488965,1
1.014731670426192,0.9997095921206446,-1
0.9784267165543884,-0.9881658380359249,1
-0.9918876452606135,0.9757816217005083,1
-1.008840564529219,-0.982426988424438,-1
0.9825105809723119,-0.9920156256341195,1
0.9966425274276185,0.9873406338818477,-1
-0.9754423468756981,-0.9803977117280369,-1
-0.9870363298730874,-0.9826702533789052,-1
1.000635293981093,-0.9942110908508013,1
1.002861703896451,-1.013375011028555,1
-1.001406938192088,0.9883603497015696,1
1.024751058165768,-1.024309030702089,1
-0.9776640966823533,-0.9765944450235465,-1
-0.975157878656179,-0.9842211793449284,-1
1.006066065690319,1.016200536602859,-1
0.9961002308127084,0.9989449637535658,-1
-0.9878480870621065,1.005632210675969,1
1.003965124292419,-1.018249875343654,1
1.010008234320983,1.009323469532527,-1
-0.9779546314223977,-1.008005936132939,-1
-0.9969259460073919,1.013690314739436,1
0.9808216707630402,1.017497695124179,-1
1.009297965227314,0.9758647322297189,-1
0.9989590867524633,0.9923599283050346,-1
1.017707283677253,0.9865674414582959,-1
1.016387148870611,-1.004050134707843,1
-1.014245905886665,-0.9896866065641512,-1
0.9996723900855328,-0.9942717459065973,1
-0.9954062529391788,-0.9810352044900723,-1
-1.002606857883684,-1.02008584386889,-1
1.013090480822449,1.021981032898159,-1
1.021816799975904,0.9932500670710011,-1
0.991105949774167,1.010749922972661,-1
-0.9786362427104695,-1.009060582596682,-1
-1.013263123730716,-0.9960210776352666,-1
1.002512343616447,-0.9841518830474271,1
1.003173342266509,-1.000774140687703,1
-1.002413992854429,-1.010931464213604,-1
1.009814357890149,1.022517461385822,-1
0.982854786509064,-0.9934416721581572,1
-0.9757182326869155,-0.9805296687115886,-1
0.9988772302782364,-1.005084099694105,1
-1.012518301942073,0.9838115208445221,1
1.01223136950444,-1.003190485230894,1
1.008855153609252,1.009197892089454,-1
1.004960091447392,1.003817671875743,-1
0.9774336279063887,0.9764373932260468,-1
-0.9978469594009456,-0.9795053399436954,-1
0.9998954721969853,1.010544696884871,-1
0.9869299220467851,1.021925788416034,-1
1.023348978218198,-1.002814796947803,1
1.011070706925427,-1.019659575509706,1
1.006637447659378,-1.009080565275409,1
-1.01027174443183,-0.9976311217337662,-1
0.9887326909734093,0.9796284437944034,-1
-1.006368589881546,-1.020147949078658,-1
-0.9890697965529349,1.007259818982518,1
1.023402843160267,-0.9885726355419059,1
0.9833918716444441,0.980437977605458,-1
-1.006219307621876,1.017831426078499,1
-0.9824002939441793,-0.9801381745688973,-1
0.9773152796221042,1.009279784805867,-1
0.981527852309615,-0.9817613072678931,1
-1.023776766599253,0.988015111247871,1
0.9917644799361639,-0.9954039154573127,1
0.9973269344315902,-1.002713892741251,1
-1.012132585818042,0.9988579499792275,1
0.9777188531832485,0.9998404813878861,-1
-1.000604269897776,-1.024804846449636,-1
0.9872091756881013,-1.019571778193118,1guardar
