-0.476,0.249
-0.335,0.28
-0.34,0.365
-0.163,0.379
0.068,0.461
-0.138,-0.326
-0.177,0.25
-0.397,0.217
0.112,0.181
0.309,-0.334
-0.117,0.044
0.348,-0.196
-0.246,0.462
-0.123,-0.388
0.453,-0.226
-0.443,0.477
0.213,0.413
0.257,0.373
0.277,0.284
-0.059,-0.466
-0.066,0.304
-0.292,0.257
0.053,-0.189
-0.337,0.355
0.182,0.472
-0.48,-0.436
0.015,0.368
-0.442,-0.04
0.329,-0.374
-0.238,0.282
-0.1,-0.181
-0.052,0.303
0.423,-0.296
0.176,0.199
0.178,-0.384
0.234,-0.389
0.42,0.132
0.059,-0.338
0.134,0.222
-0.484,-0.185
-0.116,-0.463
-0.43,0.089
0.095,-0.372
-0.452,-0.076
-0.246,-0.499
0.396,-0.156
-0.49,-0.157
-0.353,0.433
-0.262,0.013
-0.178,0.416
-0.181,0.246
0.218,-0.261
-0.123,-0.224
-0.409,-0.49
0.188,-0.392
-0.174,0.262
0.336,-0.414
-0.459,-0.07
-0.286,-0.411
0.044,-0.341
0.281,-0.061
-0.307,0.292
-0.027,-0.47
0.224,0.211
0.043,-0.455
-0.184,0.363
-0.019,-0.467
0.292,0.359
0.5,0.073
0.059,-0.122
-0.129,0.075
0.33,-0.294
0.161,0.371
-0.173,0.066
0.151,0.371
0.225,-0.069
-0.5,0.108
-0.278,-0.027
0.139,0.137
0.374,0.372
0.182,-0.311
-0.076,0.354
0.414,0.406
0.212,0.103
-0.021,0.461
0.171,0.35
0.036,-0.309
0.247,-0.304
-0.439,-0.427
-0.048,-0.098
0.134,-0.324
0.334,0.134
-0.025,0.246
-0.394,-0.387
-0.118,0.17
0.175,0.255
0.36,-0.401
0.108,-0.037
0.195,-0.491
-0.435,-0.327
-0.116778,1.41712
-0.0477626,1.3408
0.0769249,1.24995
0.288698,1.16248
0.59479,1.1086
0.947353,1.11132
1.26747,1.16352
1.50653,1.23465
1.66364,1.29779
1.76093,1.3417
-0.148085,1.24253
-0.0798109,1.15151
0.0344423,1.04708
0.221277,0.950468
0.493383,0.892325
0.822772,0.894477
1.14589,0.950173
1.40841,1.02923
1.59411,1.10283
1.71515,1.15728
-0.180781,1.02235
-0.110045,0.921145
-0.00394052,0.810656
0.158113,0.712487
0.39188,0.65361
0.688186,0.652864
1.00384,0.70623
1.28537,0.787833
1.50178,0.868652
1.65164,0.931633
-0.216821,0.767312
-0.140718,0.666899
-0.0399324,0.563165
0.100649,0.474443
0.29765,0.420646
0.555921,0.415924
0.853037,0.459696
1.14382,0.53388
1.3875,0.613025
1.56785,0.678158
-0.260177,0.503251
-0.175951,0.417125
-0.0768586,0.332467
0.0482959,0.261765
0.21552,0.217025
0.437599,0.207378
0.70864,0.234951
0.996429,0.290602
1.25824,0.356207
1.46576,0.41407
-0.315245,0.259053
-0.220269,0.196554
-0.118524,0.136874
-0.00135002,0.0863462
0.145896,0.0505911
0.339048,0.0347516
0.582645,0.0424275
0.857576,0.0720111
1.12591,0.114192
1.3527,0.155756
-0.384129,0.0527664
-0.276725,0.0152885
-0.168211,-0.0212042
-0.0517778,-0.0552353
0.0855012,-0.0853609
0.259564,-0.109034
0.480032,-0.122084
0.737773,-0.120984
1.00265,-0.107115
1.23862,-0.0875425
-0.465494,-0.112606
-0.345955,-0.130484
-0.227941,-0.150642
-0.106336,-0.174874
0.0297678,-0.204245
0.194779,-0.237708
0.399605,-0.27082
0.640974,-0.296855
0.896086,-0.311217
1.13134,-0.314872
-0.555613,-0.243822
-0.426234,-0.25084
-0.297838,-0.263405
-0.166949,-0.285346
-0.0250259,-0.319178
0.139701,-0.364474
0.336819,-0.416262
0.565233,-0.465674
0.807336,-0.504115
1.03335,-0.527704
-0.650175,-0.349789
-0.51426,-0.354885
-0.376003,-0.368268
-0.233441,-0.394926
-0.0807421,-0.437901
0.0902428,-0.496402
0.285916,-0.564313
0.504634,-0.631156
0.731751,-0.68613
0.941624,-0.722492
-0.120678,1.43331
-0.053879,1.35507
0.0696857,1.26134
0.284399,1.1705
0.59951,1.11483
0.963234,1.11945
1.2896,1.17629
1.52832,1.25155
1.68162,1.3164
1.77459,1.35975
-0.152548,1.25498
-0.0861959,1.16024
0.0267954,1.0515
0.215193,0.951135
0.493896,0.891999
0.833391,0.897516
1.16467,0.959444
1.42993,1.04397
1.61393,1.12011
1.73136,1.17431
-0.185593,1.02966
-0.116356,0.923235
-0.0117495,0.807657
0.150116,0.705891
0.387304,0.646529
0.691534,0.649365
1.01657,0.709142
1.30436,0.796829
1.52221,0.880995
1.67004,0.944354
-0.221679,0.769619
-0.146459,0.663574
-0.0472321,0.555076
0.0918019,0.463471
0.28941,0.409366
0.552851,0.407241
0.859139,0.45594
1.15882,0.5354
1.4072,0.618005
1.58761,0.684009
-0.265421,0.502485
-0.181183,0.411576
-0.0832541,0.323285
0.0399402,0.250546
0.206223,0.2053
0.431168,0.196579
0.710004,0.226486
1.00755,0.285243
1.27633,0.353365
