0,3,7,6,1,4,5,9,2,8,0
0,7,5,9,2,3,1,4,8,6,0
0,7,5,9,2,3,1,4,8,6,0
0,7,1,3,2,9,4,5,8,6,0
0,7,1,3,2,9,4,5,8,6,0
0,7,1,3,2,9,4,5,8,6,0
0,7,1,3,2,9,4,5,8,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,3,2,9,4,5,7,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
0,8,1,4,9,2,5,7,3,6,0
